InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,InvoiceDateTime
0,22423,REGENCY CAKESTAND 3 TIER,-10,"12/8/2010,1:33",9.99,14299,2010-12-08 01:33:00
0,20703,BLUE PADDED SOFT MOBILE,-3,"12/8/2010,1:43",4.25,12712,2010-12-08 01:43:00
0,22627,MINT KITCHEN SCALES,-1,"12/8/2010,2:10",8.50,16016,2010-12-08 02:10:00
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,"12/8/2010,2:20",6.95,18193,2010-12-08 02:20:00
0,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,"12/8/2010,2:27",9.95,12870,2010-12-08 02:27:00
0,22784,LANTERN CREAM GAZEBO ,-1,"12/8/2010,2:27",4.95,12870,2010-12-08 02:27:00
0,22073,RED RETROSPOT STORAGE JAR,-2,"12/8/2010,2:52",3.75,16858,2010-12-08 02:52:00
0,21531,RED RETROSPOT SUGAR JAM BOWL,-4,"12/8/2010,2:52",2.10,16858,2010-12-08 02:52:00
0,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,"12/8/2010,2:52",6.95,16858,2010-12-08 02:52:00
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,"12/8/2010,2:54",2.95,13267,2010-12-08 02:54:00
0,21314,SMALL GLASS HEART TRINKET POT,-1,"12/8/2010,2:54",2.10,13267,2010-12-08 02:54:00
0,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,"12/8/2010,2:54",2.95,13267,2010-12-08 02:54:00
0,22138,BAKING SET 9 PIECE RETROSPOT ,-3,"12/8/2010,2:57",4.95,14618,2010-12-08 02:57:00
0,22299,PIG KEYRING WITH LIGHT & SOUND ,-4,"12/8/2010,3:01",1.25,13115,2010-12-08 03:01:00
0,79000,MOROCCAN TEA GLASS,-1,"12/8/2010,3:57",0.85,13370,2010-12-08 03:57:00
0,22940,FELTCRAFT CHRISTMAS FAIRY,-1,"12/8/2010,3:57",4.25,13370,2010-12-08 03:57:00
0,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,"12/8/2010,3:57",8.50,13370,2010-12-08 03:57:00
0,22697,GREEN REGENCY TEACUP AND SAUCER,-1,"12/8/2010,3:57",2.95,13370,2010-12-08 03:57:00
0,22960,JAM MAKING SET WITH JARS,-2,"12/8/2010,3:57",4.25,13370,2010-12-08 03:57:00
0,37370,RETRO COFFEE MUGS ASSORTED,-2,"12/8/2010,3:59",1.25,14388,2010-12-08 03:59:00
0,21843,RED RETROSPOT CAKE STAND,-1,"12/8/2010,3:59",9.99,14388,2010-12-08 03:59:00
0,84406B,CREAM CUPID HEARTS COAT HANGER,-8,"12/8/2010,4:15",3.25,16252,2010-12-08 04:15:00
0,22295,HEART FILIGREE DOVE LARGE,-12,"12/8/2010,4:15",1.65,16252,2010-12-08 04:15:00
0,22193,RED DINER WALL CLOCK,-2,"12/8/2010,4:15",8.50,16252,2010-12-08 04:15:00
0,22180,RETROSPOT LAMP,-1,"12/8/2010,4:15",9.95,16252,2010-12-08 04:15:00
0,21624,VINTAGE UNION JACK DOORSTOP,-3,"12/8/2010,4:15",5.95,16252,2010-12-08 04:15:00
0,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,"12/8/2010,4:15",4.95,16252,2010-12-08 04:15:00
0,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,"12/8/2010,4:15",2.95,16252,2010-12-08 04:15:00
0,37370,RETRO COFFEE MUGS ASSORTED,-12,"12/8/2010,4:15",1.25,16252,2010-12-08 04:15:00
0,22049,WRAP CHRISTMAS SCREEN PRINT,-25,"12/8/2010,4:15",0.42,16252,2010-12-08 04:15:00
0,21888,BINGO SET,-4,"12/8/2010,4:15",3.75,16252,2010-12-08 04:15:00
0,21240,BLUE POLKADOT CUP,-8,"12/8/2010,4:15",0.85,16252,2010-12-08 04:15:00
0,21066,VINTAGE RED MUG,-12,"12/8/2010,4:15",1.25,16252,2010-12-08 04:15:00
0,20675,BLUE POLKADOT BOWL,-8,"12/8/2010,4:15",1.25,16252,2010-12-08 04:15:00
0,22192,BLUE DINER WALL CLOCK,-2,"12/8/2010,4:15",8.50,16252,2010-12-08 04:15:00
0,21244,BLUE POLKADOT PLATE ,-8,"12/8/2010,4:15",1.69,16252,2010-12-08 04:15:00
0,21242,RED RETROSPOT PLATE ,-8,"12/8/2010,4:15",1.69,16252,2010-12-08 04:15:00
0,20676,RED RETROSPOT BOWL,-8,"12/8/2010,4:15",1.25,16252,2010-12-08 04:15:00
0,79066K,RETRO MOD TRAY,-10,"12/8/2010,4:15",0.85,16252,2010-12-08 04:15:00
0,22637,PIGGY BANK RETROSPOT ,-6,"12/8/2010,4:15",2.55,16252,2010-12-08 04:15:00
0,22508,DOORSTOP RETROSPOT HEART,-4,"12/8/2010,4:15",3.75,16252,2010-12-08 04:15:00
0,21238,RED RETROSPOT CUP,-8,"12/8/2010,4:15",0.85,16252,2010-12-08 04:15:00
537870,21486,,-77,"12/8/2010,5:08",0.00,0,2010-12-08 05:08:00
0,22450,SILK PURSE BABUSHKA BLUE,-1,"12/9/2010,10:1",3.35,12721,2010-12-09 10:01:00
0,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,"12/9/2010,10:1",9.95,12721,2010-12-09 10:01:00
0,22630,DOLLY GIRL LUNCH BOX,-2,"12/9/2010,10:1",1.95,12721,2010-12-09 10:01:00
0,22727,ALARM CLOCK BAKELIKE RED ,-4,"12/9/2010,11:4",3.75,17411,2010-12-09 11:04:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,"12/9/2010,11:4",3.75,17411,2010-12-09 11:04:00
537999,22034,,-223,"12/9/2010,11:4",0.00,0,2010-12-09 11:04:00
538042,21763,,-4,"12/9/2010,1:10",0.00,0,2010-12-09 01:10:00
538043,22833,,-1,"12/9/2010,1:10",0.00,0,2010-12-09 01:10:00
538046,85008,,-15,"12/9/2010,1:12",0.00,0,2010-12-09 01:12:00
538047,21429,,-70,"12/9/2010,1:13",0.00,0,2010-12-09 01:13:00
0,22138,BAKING SET 9 PIECE RETROSPOT ,-1,"12/9/2010,1:28",4.95,15181,2010-12-09 01:28:00
538054,85167B,,-24,"12/9/2010,1:34",0.00,0,2010-12-09 01:34:00
538055,22454,,-20,"12/9/2010,1:34",0.00,0,2010-12-09 01:34:00
538058,20966,,-150,"12/9/2010,1:38",0.00,0,2010-12-09 01:38:00
0,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,"12/9/2010,1:38",1.25,14205,2010-12-09 01:38:00
0,21535,RED RETROSPOT SMALL MILK JUG,-6,"12/9/2010,1:38",2.55,14205,2010-12-09 01:38:00
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,"12/9/2010,1:38",2.95,14205,2010-12-09 01:38:00
0,84378,SET OF 3 HEART COOKIE CUTTERS,-12,"12/9/2010,1:38",1.25,14205,2010-12-09 01:38:00
0,48188,DOORMAT WELCOME PUPPIES,-2,"12/9/2010,1:38",7.95,14205,2010-12-09 01:38:00
0,22697,GREEN REGENCY TEACUP AND SAUCER,-6,"12/9/2010,1:38",2.95,14205,2010-12-09 01:38:00
0,48187,DOORMAT NEW ENGLAND,-2,"12/9/2010,1:38",7.95,14205,2010-12-09 01:38:00
0,22727,ALARM CLOCK BAKELIKE RED ,-4,"12/9/2010,1:38",3.75,14205,2010-12-09 01:38:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,"12/9/2010,1:38",2.95,14205,2010-12-09 01:38:00
0,22698,PINK REGENCY TEACUP AND SAUCER,-6,"12/9/2010,1:38",2.95,14205,2010-12-09 01:38:00
0,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,"12/9/2010,1:38",0.55,14205,2010-12-09 01:38:00
0,21533,RETROSPOT LARGE MILK JUG,-3,"12/9/2010,1:38",4.95,14205,2010-12-09 01:38:00
0,21217,RED RETROSPOT ROUND CAKE TINS,-3,"12/9/2010,1:38",9.95,14205,2010-12-09 01:38:00
0,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,"12/9/2010,1:38",1.45,14205,2010-12-09 01:38:00
538061,21801,,-38,"12/9/2010,1:39",0.00,0,2010-12-09 01:39:00
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,"12/9/2010,1:40",4.25,17702,2010-12-09 01:40:00
0,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,"12/9/2010,1:40",1.65,17702,2010-12-09 01:40:00
0,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,"12/9/2010,1:40",3.75,17702,2010-12-09 01:40:00
0,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,"12/9/2010,1:40",8.50,17702,2010-12-09 01:40:00
0,20973,12 PENCIL SMALL TUBE WOODLAND,-2,"12/9/2010,1:40",0.65,17702,2010-12-09 01:40:00
0,22083,PAPER CHAIN KIT RETROSPOT,-1,"12/9/2010,1:58",2.95,15738,2010-12-09 01:58:00
538072,22423,faulty,-13,"12/9/2010,2:10",0.00,0,2010-12-09 02:10:00
538074,21743,,-80,"12/9/2010,2:11",0.00,0,2010-12-09 02:11:00
0,21284,RETROSPOT CANDLE  SMALL,-12,"12/9/2010,2:12",1.69,13021,2010-12-09 02:12:00
0,22630,DOLLY GIRL LUNCH BOX,-33,"12/9/2010,2:29",1.95,16898,2010-12-09 02:29:00
0,21864,UNION JACK FLAG PASSPORT COVER ,-20,"12/9/2010,2:30",2.10,13777,2010-12-09 02:30:00
0,85099B,JUMBO BAG RED RETROSPOT,-3,"12/9/2010,2:40",1.95,15750,2010-12-09 02:40:00
0,22633,HAND WARMER UNION JACK,-4,"12/9/2010,2:40",2.10,15750,2010-12-09 02:40:00
0,22860,EASTER TIN CHICKS PINK DAISY,-6,"12/9/2010,2:42",1.65,12649,2010-12-09 02:42:00
0,22859,EASTER TIN BUNNY BOUQUET,-6,"12/9/2010,2:42",1.65,12649,2010-12-09 02:42:00
0,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,"12/9/2010,2:43",7.95,16350,2010-12-09 02:43:00
0,21314,SMALL GLASS HEART TRINKET POT,-1,"12/9/2010,2:43",2.10,16350,2010-12-09 02:43:00
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,"12/9/2010,2:43",5.95,16350,2010-12-09 02:43:00
0,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,"12/9/2010,2:45",0.85,14766,2010-12-09 02:45:00
0,21906,PHARMACIE FIRST AID TIN,-1,"12/9/2010,2:47",6.75,18230,2010-12-09 02:47:00
538090,20956,?,-723,"12/9/2010,2:48",0.00,0,2010-12-09 02:48:00
0,35400,WOODEN BOX ADVENT CALENDAR ,-2,"12/9/2010,2:48",8.95,16499,2010-12-09 02:48:00
538092,37467,,-177,"12/9/2010,2:49",0.00,0,2010-12-09 02:49:00
0,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,"12/9/2010,2:57",8.50,14441,2010-12-09 02:57:00
0,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,"12/9/2010,2:58",4.25,15279,2010-12-09 02:58:00
0,22457,NATURAL SLATE HEART CHALKBOARD ,-3,"12/9/2010,2:58",2.95,15279,2010-12-09 02:58:00
0,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,"12/9/2010,3:00",2.55,16579,2010-12-09 03:00:00
0,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,"12/9/2010,3:01",4.65,14047,2010-12-09 03:01:00
0,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,"12/9/2010,3:13",8.50,17442,2010-12-09 03:13:00
0,79163,BLACK CHAMPAGNE GLASS,-1,"12/9/2010,3:18",1.65,16781,2010-12-09 03:18:00
0,21781,MA CAMPAGNE CUTLERY BOX,-1,"12/9/2010,3:18",9.99,16781,2010-12-09 03:18:00
0,22780,LIGHT GARLAND BUTTERFILES PINK,-4,"12/9/2010,3:23",4.25,16042,2010-12-09 03:23:00
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,"12/9/2010,3:23",7.95,16042,2010-12-09 03:23:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,"12/9/2010,3:24",1.06,17307,2010-12-09 03:24:00
0,21830,ASSORTED CREEPY CRAWLIES,-24,"12/9/2010,3:24",0.42,17950,2010-12-09 03:24:00
0,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,"12/9/2010,3:28",3.75,14898,2010-12-09 03:28:00
0,21777,RECIPE BOX WITH METAL HEART,-3,"12/9/2010,3:28",7.95,14898,2010-12-09 03:28:00
0,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,"12/9/2010,3:29",9.99,14217,2010-12-09 03:29:00
0,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,"12/9/2010,3:30",1.25,16817,2010-12-09 03:30:00
0,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,"12/9/2010,3:30",1.25,16817,2010-12-09 03:30:00
0,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,"12/9/2010,3:30",1.65,16817,2010-12-09 03:30:00
0,22230,JIGSAW TREE WITH WATERING CAN,-12,"12/9/2010,3:30",0.85,16817,2010-12-09 03:30:00
0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,"12/9/2010,3:33",2.95,17700,2010-12-09 03:33:00
0,22784,LANTERN CREAM GAZEBO ,-1,"12/9/2010,3:33",4.95,17700,2010-12-09 03:33:00
0,47594A,CAROUSEL DESIGN WASHBAG,-1,"12/9/2010,3:33",1.95,17700,2010-12-09 03:33:00
0,22633,HAND WARMER UNION JACK,-1,"12/9/2010,3:34",2.10,13136,2010-12-09 03:34:00
0,22865,HAND WARMER OWL DESIGN,-1,"12/9/2010,3:34",2.10,13136,2010-12-09 03:34:00
0,21777,RECIPE BOX WITH METAL HEART,-2,"12/9/2010,3:34",7.95,13136,2010-12-09 03:34:00
0,22461,SAVOY ART DECO CLOCK,-1,"12/9/2010,3:36",9.99,15535,2010-12-09 03:36:00
0,22444,GROW YOUR OWN PLANT IN A CAN ,-1,"12/9/2010,3:38",1.25,14696,2010-12-09 03:38:00
0,22331,WOODLAND PARTY BAG + STICKER SET,-1,"12/9/2010,3:41",1.65,12605,2010-12-09 03:41:00
0,22333,RETROSPOT PARTY BAG + STICKER SET,-1,"12/9/2010,3:41",1.65,12605,2010-12-09 03:41:00
0,22956,36 FOIL HEART CAKE CASES,-2,"12/9/2010,3:41",2.10,12605,2010-12-09 03:41:00
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,"12/9/2010,3:43",2.95,15329,2010-12-09 03:43:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"12/9/2010,3:43",9.99,15329,2010-12-09 03:43:00
538158,20892,,-32,"12/9/2010,5:17",0.00,0,2010-12-09 05:17:00
538159,21324,,-18,"12/9/2010,5:17",0.00,0,2010-12-09 05:17:00
538161,46000S,Dotcom sales,-100,"12/9/2010,5:25",0.00,0,2010-12-09 05:25:00
538162,46000M,Dotcom sales,-100,"12/9/2010,5:25",0.00,0,2010-12-09 05:25:00
0,35004B,SET OF 3 BLACK FLYING DUCKS,-1,"12/9/2010,5:32",1.95,14031,2010-12-09 05:32:00
538173,22353,,-28,"12/10/2010,9:3",0.00,0,2010-12-10 09:03:00
538241,21431,,-21,"12/10/2010,12:",0.00,0,2010-12-10 12:00:00
538247,79067,,-145,"12/10/2010,12:",0.00,0,2010-12-10 12:00:00
0,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,"12/10/2010,1:5",0.85,15514,2010-12-10 01:05:00
0,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22988,SOLDIERS EGG CUP ,-36,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22988,SOLDIERS EGG CUP ,-12,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22973,CHILDREN'S CIRCUS PARADE MUG,-18,"12/10/2010,2:0",1.65,15514,2010-12-10 02:00:00
0,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,"12/10/2010,2:0",4.95,15514,2010-12-10 02:00:00
0,22752,SET 7 BABUSHKA NESTING BOXES,-96,"12/10/2010,2:0",7.65,15514,2010-12-10 02:00:00
0,22730,ALARM CLOCK BAKELIKE IVORY,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22730,ALARM CLOCK BAKELIKE IVORY,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22730,ALARM CLOCK BAKELIKE IVORY,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22729,ALARM CLOCK BAKELIKE ORANGE,-4,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22729,ALARM CLOCK BAKELIKE ORANGE,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22728,ALARM CLOCK BAKELIKE PINK,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22728,ALARM CLOCK BAKELIKE PINK,-3,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22727,ALARM CLOCK BAKELIKE RED ,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22727,ALARM CLOCK BAKELIKE RED ,-2,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22727,ALARM CLOCK BAKELIKE RED ,-2,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22727,ALARM CLOCK BAKELIKE RED ,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-2,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-3,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,"12/10/2010,2:0",3.75,15514,2010-12-10 02:00:00
0,22621,TRADITIONAL KNITTING NANCY,-48,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,"12/10/2010,2:0",0.85,15514,2010-12-10 02:00:00
0,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,"12/10/2010,2:0",1.65,15514,2010-12-10 02:00:00
0,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,"12/10/2010,2:0",1.95,15514,2010-12-10 02:00:00
0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,"12/10/2010,2:0",2.95,15514,2010-12-10 02:00:00
0,21889,WOODEN BOX OF DOMINOES,-24,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,"12/10/2010,2:0",1.65,15514,2010-12-10 02:00:00
0,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,"12/10/2010,2:0",2.10,15514,2010-12-10 02:00:00
0,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,"12/10/2010,2:0",1.25,15514,2010-12-10 02:00:00
0,21056,DOCTOR'S BAG SOFT TOY,-1,"12/10/2010,2:0",8.95,15514,2010-12-10 02:00:00
0,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,"12/10/2010,2:0",0.42,15514,2010-12-10 02:00:00
0,22867,HAND WARMER BIRD DESIGN,-12,"12/10/2010,2:3",2.10,13448,2010-12-10 02:03:00
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,"12/10/2010,3:0",2.55,13798,2010-12-10 03:00:00
0,21231,SWEETHEART CERAMIC TRINKET BOX,-11,"12/10/2010,3:0",1.06,13798,2010-12-10 03:00:00
0,21936,RED RETROSPOT PICNIC BAG,-3,"12/10/2010,3:0",2.55,13798,2010-12-10 03:00:00
0,20711,JUMBO BAG TOYS ,-2,"12/10/2010,3:0",1.65,13798,2010-12-10 03:00:00
0,85099F,JUMBO BAG STRAWBERRY,-2,"12/10/2010,3:0",1.65,13798,2010-12-10 03:00:00
0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,"12/10/2010,3:0",1.65,13798,2010-12-10 03:00:00
0,20718,RED RETROSPOT SHOPPER BAG,-3,"12/10/2010,3:0",1.06,13798,2010-12-10 03:00:00
0,85099B,JUMBO BAG RED RETROSPOT,-12,"12/10/2010,3:0",1.65,13798,2010-12-10 03:00:00
0,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,"12/10/2010,3:0",2.55,13798,2010-12-10 03:00:00
0,20725,LUNCH BAG RED RETROSPOT,-3,"12/10/2010,3:0",1.45,13798,2010-12-10 03:00:00
0,20727,LUNCH BAG  BLACK SKULL.,-3,"12/10/2010,3:0",1.45,13798,2010-12-10 03:00:00
0,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,"12/10/2010,3:0",1.65,13798,2010-12-10 03:00:00
0,21181,PLEASE ONE PERSON METAL SIGN,-2,"12/10/2010,3:0",1.85,13798,2010-12-10 03:00:00
0,85150,LADIES & GENTLEMEN METAL SIGN,-1,"12/10/2010,3:0",2.10,13798,2010-12-10 03:00:00
0,82583,HOT BATHS METAL SIGN,-3,"12/10/2010,3:0",1.69,13798,2010-12-10 03:00:00
0,21166,COOK WITH WINE METAL SIGN ,-2,"12/10/2010,3:0",1.69,13798,2010-12-10 03:00:00
0,21175,GIN + TONIC DIET METAL SIGN,-1,"12/10/2010,3:0",1.85,13798,2010-12-10 03:00:00
0,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,"12/10/2010,3:0",1.45,13798,2010-12-10 03:00:00
0,82581,TOILET METAL SIGN,-1,"12/10/2010,3:0",0.42,13798,2010-12-10 03:00:00
0,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,"12/10/2010,3:0",1.45,13798,2010-12-10 03:00:00
0,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,"12/10/2010,3:0",1.25,13798,2010-12-10 03:00:00
0,82551,LAUNDRY 15C METAL SIGN,-1,"12/10/2010,3:0",1.25,13798,2010-12-10 03:00:00
0,35924,HANGING FAIRY CAKE DECORATION,-15,"12/10/2010,3:0",1.69,13798,2010-12-10 03:00:00
0,22064,PINK DOUGHNUT TRINKET POT ,-4,"12/10/2010,3:0",1.45,13798,2010-12-10 03:00:00
0,22065,CHRISTMAS PUDDING TRINKET POT ,-4,"12/10/2010,3:0",1.25,13798,2010-12-10 03:00:00
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,"12/10/2010,3:0",1.06,13798,2010-12-10 03:00:00
0,35924,HANGING FAIRY CAKE DECORATION,-144,"12/10/2010,4:0",1.69,13798,2010-12-10 04:00:00
0,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,"12/10/2010,5:0",0.55,15179,2010-12-10 05:00:00
0,82582,AREA PATROLLED METAL SIGN,-3,"12/12/2010,11:",2.10,16923,2010-12-12 11:00:00
0,84949,SILVER HANGING T-LIGHT HOLDER,-1,"12/12/2010,11:",1.65,16923,2010-12-12 11:00:00
0,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,"12/12/2010,11:",1.25,16923,2010-12-12 11:00:00
0,20985,HEART CALCULATOR,-12,"12/12/2010,11:",1.25,16779,2010-12-12 11:00:00
0,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,"12/12/2010,11:",9.95,17126,2010-12-12 11:00:00
0,20728,LUNCH BAG CARS BLUE,-1,"12/12/2010,11:",1.65,16393,2010-12-12 11:00:00
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,"12/12/2010,11:",1.25,16393,2010-12-12 11:00:00
0,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,"12/12/2010,11:",1.65,15224,2010-12-12 11:00:00
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,"12/12/2010,11:",9.95,15224,2010-12-12 11:00:00
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,"12/12/2010,12:",9.95,17085,2010-12-12 12:00:00
0,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,"12/12/2010,12:",1.65,17085,2010-12-12 12:00:00
0,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,"12/12/2010,12:",6.45,13715,2010-12-12 12:00:00
0,22630,DOLLY GIRL LUNCH BOX,-33,"12/13/2010,10:",1.95,14796,2010-12-13 10:00:00
0,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,"12/13/2010,10:",3.75,13715,2010-12-13 10:00:00
0,22834,HAND WARMER BABUSHKA DESIGN,-48,"12/13/2010,10:",0.85,15881,2010-12-13 10:00:00
0,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,"12/13/2010,12:",2.55,15555,2010-12-13 12:00:00
0,21452,TOADSTOOL MONEY BOX,-1,"12/13/2010,1:0",2.95,17231,2010-12-13 01:00:00
0,22461,SAVOY ART DECO CLOCK,-1,"12/13/2010,1:0",9.99,17231,2010-12-13 01:00:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"12/13/2010,1:2",9.99,14085,2010-12-13 01:02:00
0,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,"12/13/2010,2:3",8.50,12476,2010-12-13 02:03:00
0,21658,GLASS  BEURRE DISH,-1,"12/13/2010,2:3",3.95,12476,2010-12-13 02:03:00
0,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,"12/13/2010,2:3",8.50,12476,2010-12-13 02:03:00
0,21658,GLASS  BEURRE DISH,-1,"12/13/2010,2:3",3.95,12476,2010-12-13 02:03:00
0,22781,GUMBALL MAGAZINE RACK,-1,"12/13/2010,2:5",7.65,15808,2010-12-13 02:05:00
0,22467,GUMBALL COAT RACK,-1,"12/13/2010,2:5",2.55,15808,2010-12-13 02:05:00
0,22778,GLASS CLOCHE SMALL,-1,"12/13/2010,3:0",3.95,15311,2010-12-13 03:00:00
0,21258,VICTORIAN SEWING BOX LARGE,-1,"12/13/2010,3:0",9.99,15311,2010-12-13 03:00:00
0,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,"12/13/2010,3:0",1.25,15311,2010-12-13 03:00:00
0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,"12/13/2010,4:1",3.95,13448,2010-12-13 04:01:00
0,21258,VICTORIAN SEWING BOX LARGE,-1,"12/14/2010,9:2",9.99,16161,2010-12-14 09:02:00
0,22946,WOODEN ADVENT CALENDAR CREAM,-1,"12/14/2010,9:2",9.99,16161,2010-12-14 09:02:00
0,22470,HEART OF WICKER LARGE,-1,"12/14/2010,9:2",2.95,16161,2010-12-14 09:02:00
