CustomerID,ItemPurchased,ItemVariety,Revenue,TotalVisit,ItemPerVisit,RevenuePerVisit
15804,2515,170,3797.05,14,179.64,271.22
15805,3337,220,5430.33,18,185.39,301.68
15806,602,24,784.58,3,200.67,261.53
15807,430,48,903.90,3,143.33,301.30
15808,1341,143,3705.45,5,268.20,741.09
15809,251,31,396.45,6,41.83,66.07
15810,737,66,1117.59,5,147.40,223.52
15811,1061,117,2153.68,7,151.57,307.67
15812,922,36,1751.78,5,184.40,350.36
15813,603,40,1278.07,2,301.50,639.03
15814,1247,64,1826.67,5,249.40,365.33
15815,1856,33,2100.60,5,371.20,420.12
15819,1357,96,1901.53,4,339.25,475.38
15820,128,17,206.98,1,128.00,206.98
15821,202,57,560.08,2,101.00,280.04
15822,375,28,885.47,2,187.50,442.73
15823,-283,17,-821.85,2,-141.50,-410.93
15825,220,20,297.40,1,220.00,297.40
15826,962,64,1628.28,4,240.50,407.07
15827,842,73,1623.81,15,56.13,108.25
15829,996,44,630.62,2,498.00,315.31
15830,409,39,547.70,2,204.50,273.85
15831,1097,64,707.75,4,274.25,176.94
15832,465,54,836.79,1,465.00,836.79
15834,961,243,1927.49,5,192.20,385.50
15835,439,47,918.33,4,109.75,229.58
15836,24,10,96.94,2,12.00,48.47
15837,189,24,389.47,1,189.00,389.47
15838,9007,56,33352.29,20,450.35,1667.61
15839,670,56,1020.74,4,167.50,255.19
15840,394,26,345.66,3,131.33,115.22
15841,926,36,1209.10,5,185.20,241.82
15843,27,8,110.67,1,27.00,110.67
15844,134,11,128.82,1,134.00,128.82
15845,1918,97,3648.36,9,213.11,405.37
15847,449,22,384.31,2,224.50,192.16
15850,302,87,238.85,2,151.00,119.43
15852,48,22,149.67,2,24.00,74.84
15853,135,29,110.80,1,135.00,110.80
15854,939,105,2974.65,12,78.25,247.89
15855,470,59,712.24,5,94.00,142.45
15856,10941,297,16161.19,28,390.75,577.19
15857,308,14,297.00,1,308.00,297.00
15858,1167,145,1416.77,5,233.40,283.35
15860,440,105,936.45,8,55.00,117.06
15861,2543,339,3000.36,9,282.56,333.37
15862,585,142,818.60,4,146.25,204.65
15863,19,18,68.84,2,9.50,34.42
15864,1044,16,1769.78,7,149.14,252.83
15865,368,37,807.79,3,122.67,269.26
15866,126,43,209.65,1,126.00,209.65
15867,2052,302,3727.04,16,128.25,232.94
15869,175,13,149.64,2,87.50,74.82
15870,335,68,354.09,1,335.00,354.09
15872,212,101,360.93,2,106.00,180.46
15874,2506,123,3952.56,8,313.25,494.07
15877,246,122,436.86,3,82.00,145.62
15880,187,95,306.32,2,93.50,153.16
15881,199,26,438.24,6,33.17,73.04
15882,266,23,495.36,5,53.20,99.07
15883,223,42,388.20,2,111.50,194.10
15885,111,18,358.29,3,37.00,119.43
15886,147,12,181.09,1,147.00,181.09
15888,60,11,124.71,2,30.00,62.36
15889,215,79,432.15,2,107.50,216.07
15891,442,60,517.04,1,442.00,517.04
15894,168,35,263.55,2,84.00,131.77
15895,94,11,179.17,1,94.00,179.17
15897,261,17,222.05,2,130.50,111.03
15898,568,70,1377.76,6,94.67,229.63
15899,39,4,53.49,1,39.00,53.49
15900,221,44,351.11,1,221.00,351.11
15901,384,102,356.92,3,128.00,118.97
15903,2409,46,5095.92,8,301.13,636.99
15904,84,30,154.72,1,84.00,154.72
15906,538,114,1479.11,8,67.25,184.89
15907,509,175,959.98,3,169.67,319.99
15909,98,7,191.94,1,98.00,191.94
15910,1015,215,1226.91,8,126.88,153.36
15912,185,19,264.62,2,92.50,132.31
15916,752,125,1452.69,9,83.56,161.41
15917,42,12,110.42,1,42.00,110.42
15918,153,33,334.23,2,76.50,167.12
15919,545,103,634.37,2,272.50,317.18
15920,99,53,167.50,4,24.75,41.87
15921,166,24,329.07,1,166.00,329.07
15922,136,11,358.08,2,68.00,179.04
15923,122,21,127.08,1,122.00,127.08
15925,93,12,198.87,1,93.00,198.87
15930,139,21,426.63,1,139.00,426.63
15932,2311,93,2461.85,9,256.78,273.54
15933,885,63,1107.46,3,295.00,369.15
15935,115,12,118.03,2,57.50,59.02
15937,73,7,145.35,1,73.00,145.35
15938,240,13,404.58,5,48.00,80.92
15939,4725,28,6097.25,16,295.31,381.08
15940,3,2,31.80,2,1.50,15.90
15942,232,14,337.44,1,232.00,337.44
15944,50,6,309.74,1,50.00,309.74
15945,52,2,181.00,1,52.00,181.00
15947,898,29,1708.24,1,898.00,1708.24
15948,567,51,955.24,2,283.50,477.62
15949,284,12,364.72,2,142.00,182.36
15950,722,86,1705.26,5,144.40,341.05
15951,306,36,655.31,3,102.00,218.44
15952,399,65,801.05,4,99.75,200.26
15953,885,65,1626.25,9,98.33,180.69
15955,2124,137,4367.22,15,141.60,291.15
15957,211,40,428.89,1,211.00,428.89
15958,33,7,104.35,1,33.00,104.35
15963,298,26,470.76,2,149.00,235.38
15965,453,88,845.64,4,113.25,211.41
15967,211,73,416.32,2,105.50,208.16
15969,120,20,543.22,4,30.00,135.81
15970,116,11,314.10,1,116.00,314.10
15971,1717,10,4199.85,12,143.08,349.99
15973,87,4,100.73,2,43.50,50.36
15974,2256,141,3387.09,8,282.00,423.39
15975,243,24,371.01,1,243.00,371.01
15976,277,83,430.94,2,138.50,215.47
15977,1016,48,1047.77,2,508.00,523.88
15978,888,49,1098.78,1,888.00,1098.78
15980,1560,40,2398.86,3,520.00,799.62
15981,1866,53,3408.48,8,233.25,426.06
15983,892,82,1472.97,4,223.00,368.24
15984,1833,217,2767.28,11,166.64,251.57
15985,836,29,1037.42,3,278.67,345.81
15986,268,14,168.12,1,268.00,168.12
15987,1556,110,1448.77,7,222.29,206.97
15988,181,26,147.31,1,181.00,147.31
15990,443,52,783.83,2,221.50,391.91
15992,17,3,37.03,1,17.00,37.03
15993,2042,336,2710.14,8,255.25,338.77
15994,177,31,420.11,1,177.00,420.11
15996,382,103,1001.90,7,54.57,143.13
15998,2037,373,3046.61,6,339.50,507.77
16000,5110,9,11889.70,3,1703.33,3963.23
16003,1185,82,2242.77,5,237.00,448.55
16005,300,173,615.39,4,75.00,153.85
16006,84,8,101.40,1,84.00,101.40
16007,1393,221,1699.18,4,348.25,424.79
16008,323,29,478.78,3,107.67,159.59
16009,378,68,992.71,4,94.50,248.18
16010,210,62,407.50,3,70.00,135.83
16011,2042,99,3352.73,16,127.63,209.55
16012,799,87,1378.97,3,266.33,459.66
16013,13845,34,33131.46,48,288.44,690.24
16014,261,123,648.12,4,65.25,162.03
16015,906,146,690.54,4,226.50,172.63
16016,618,156,1472.63,9,68.67,163.63
16017,102,26,201.92,1,102.00,201.92
16018,190,26,408.90,2,95.00,204.45
16019,1649,133,3382.32,10,164.90,338.23
16020,487,42,845.99,3,162.33,282.00
16022,261,68,622.76,1,261.00,622.76
16023,358,90,712.09,3,119.33,237.36
16024,398,61,251.24,1,398.00,251.24
16025,338,28,439.66,1,338.00,439.66
16026,243,30,236.09,1,243.00,236.09
16027,1146,12,764.66,7,163.71,109.24
16029,32148,46,58114.71,64,502.31,908.04
16030,283,28,331.24,1,283.00,331.24
16031,423,91,518.98,2,211.50,259.49
16033,3516,539,8632.85,21,167.43,411.09
16034,242,18,437.70,3,80.67,145.90
16036,716,55,758.92,2,358.00,379.46
16037,428,37,755.18,3,142.67,251.73
16038,241,24,454.33,4,60.25,113.58
16040,684,57,1296.58,3,228.00,432.19
16041,1584,6,3007.68,3,528.00,1002.56
16042,745,68,1126.49,6,124.17,187.75
16043,503,30,736.68,4,125.75,184.17
16045,897,71,1325.26,4,224.25,331.32
16048,143,9,246.45,3,47.67,82.15
16049,793,248,1099.36,3,264.33,366.45
16050,278,10,137.90,1,278.00,137.90
16052,282,34,362.06,1,282.00,362.06
16053,1793,81,1481.63,2,896.50,740.81
16054,380,70,771.98,1,380.00,771.98
16055,22,8,113.88,1,22.00,113.88
16056,347,66,656.57,1,347.00,656.57
16057,833,109,2120.60,8,104.13,265.08
16059,643,126,1457.10,6,107.17,242.85
16061,-1,1,-9.99,1,-1.00,-9.99
16062,800,50,1055.08,4,200.00,263.77
16063,262,23,335.32,1,262.00,335.32
16065,231,71,372.09,1,231.00,372.09
16066,936,77,1511.83,5,187.20,302.37
16070,457,32,852.15,2,228.50,426.08
16071,180,21,326.24,1,180.00,326.24
16072,140,23,515.68,1,140.00,515.68
16073,37,1,94.35,2,18.50,47.18
16076,1363,71,2173.53,11,123.91,197.59
16078,16,1,79.20,1,16.00,79.20
16079,864,18,1346.98,3,288.00,448.99
16080,104,10,176.60,3,34.67,58.87
16081,1477,175,2790.34,5,295.40,558.07
16083,908,31,1317.62,2,454.00,658.81
16084,216,38,433.42,1,216.00,433.42
16085,636,123,978.75,5,127.20,195.75
16086,510,24,1119.31,6,85.00,186.55
16091,154,16,315.06,2,77.00,157.53
16092,602,37,773.84,4,150.50,193.46
16093,20,1,17.00,1,20.00,17.00
16094,633,48,1019.35,5,126.60,203.87
16096,155,12,205.61,1,155.00,205.61
16097,87,10,180.09,1,87.00,180.09
16098,613,34,1817.09,7,87.57,259.58
16099,434,29,731.90,3,144.67,243.97
16101,738,76,1245.96,2,369.00,622.98
16102,942,41,1832.20,3,314.00,610.73
16103,558,30,1429.64,6,93.00,238.27
16104,123,28,281.48,1,123.00,281.48
16105,330,13,336.96,1,330.00,336.96
16106,74,6,108.38,1,74.00,108.38
16107,1176,16,3088.96,7,168.00,441.28
16108,599,48,816.10,2,299.50,408.05
16109,612,18,600.36,2,306.00,300.18
16110,733,283,1331.96,3,244.33,443.99
16112,574,15,195.74,4,143.50,48.94
16113,176,30,155.42,1,176.00,155.42
16114,43,8,135.75,1,43.00,135.75
16115,1001,169,1666.05,8,125.13,208.26
16116,246,34,582.40,2,123.00,291.20
16117,130,30,232.21,1,130.00,232.21
16119,240,14,423.36,2,120.00,211.68
16120,866,26,1294.14,5,173.20,258.83
16121,586,170,864.35,2,293.00,432.17
16122,1128,26,684.42,4,282.00,171.11
16123,170,16,307.78,1,170.00,307.78
16124,41,11,152.35,2,20.50,76.17
16125,124,13,289.35,1,124.00,289.35
16126,2125,57,6287.77,4,531.25,1571.94
16127,323,40,656.25,1,323.00,656.25
16128,988,76,1869.18,5,197.60,373.84
16131,1802,55,3467.90,6,300.33,577.98
16133,8738,221,13953.40,34,257.00,410.39
16134,357,34,603.69,3,119.00,201.23
16135,209,21,499.43,1,209.00,499.43
16136,440,35,707.74,3,146.67,235.91
16138,-1,1,-7.95,1,-1.00,-7.95
16139,330,25,635.41,3,110.00,211.80
16140,727,33,703.77,3,242.33,234.59
16141,238,30,604.84,1,238.00,604.84
16142,422,37,535.34,1,422.00,535.34
16143,917,75,2171.94,7,131.00,310.28
16144,16,1,159.84,1,16.00,159.84
16145,3072,134,3736.46,12,256.00,311.37
16146,427,26,734.13,3,142.33,244.71
16147,246,22,363.96,1,246.00,363.96
16148,72,1,76.32,1,72.00,76.32
16149,308,18,280.52,2,154.00,140.26
16150,1004,91,1906.07,6,167.33,317.68
16152,642,29,1775.76,1,642.00,1775.76
16153,1073,78,1812.39,5,214.60,362.48
16156,1270,109,3000.78,10,127.00,300.08
16157,344,12,644.24,4,86.00,161.06
16159,236,14,348.20,1,236.00,348.20
16160,1153,20,1009.45,3,384.33,336.48
16161,2506,293,5230.55,20,125.30,261.53
16162,4,2,31.88,1,4.00,31.88
16163,92,5,441.60,3,30.67,147.20
16164,432,27,792.57,4,108.00,198.14
16168,1888,57,3759.56,28,67.43,134.27
16169,1325,71,1822.97,4,331.25,455.74
16170,1766,106,1850.46,7,252.29,264.35
16171,24,3,73.20,1,24.00,73.20
16172,787,52,1134.69,5,157.40,226.94
16173,571,70,1399.10,7,81.57,199.87
16174,651,19,991.43,3,217.00,330.48
16175,533,45,1016.63,4,133.25,254.16
16177,95,15,330.31,1,95.00,330.31
16178,94,8,190.06,1,94.00,190.06
16179,99,11,207.55,1,99.00,207.55
16180,5853,92,10192.64,9,650.33,1132.52
16181,152,11,305.54,1,152.00,305.54
16182,3791,17,6617.65,4,947.75,1654.41
16183,113,15,338.71,1,113.00,338.71
16184,560,26,1155.54,7,80.00,165.08
16185,260,31,529.00,2,130.00,264.50
16186,3008,87,3986.42,13,231.38,306.65
16187,5004,160,6768.32,16,312.75,423.02
16188,782,65,971.38,4,195.50,242.85
16189,134,9,205.56,2,67.00,102.78
16190,88,6,155.20,1,88.00,155.20
16191,3203,67,4913.32,14,228.79,350.95
16193,219,19,314.45,1,219.00,314.45
16198,129,15,399.04,1,129.00,399.04
16200,523,149,1064.19,2,261.50,532.09
16201,1267,74,1810.73,5,253.40,362.15
16202,191,18,356.99,1,191.00,356.99
16203,261,27,589.15,5,52.20,117.83
16204,231,45,405.71,1,231.00,405.71
16205,517,73,761.38,4,129.25,190.35
16206,272,52,537.06,4,68.00,134.27
16207,140,19,364.36,1,140.00,364.36
16208,333,61,649.54,2,166.50,324.77
16209,1179,37,2257.61,5,235.80,451.52
16210,7559,74,20969.53,18,419.94,1164.97
16211,153,23,524.65,2,76.50,262.33
16212,241,40,676.23,3,80.33,225.41
16213,48,6,142.44,1,48.00,142.44
16214,420,36,1001.79,3,140.00,333.93
16215,104,14,239.84,1,104.00,239.84
16216,254,37,742.44,1,254.00,742.44
16217,76,14,259.39,3,25.33,86.46
16218,2077,56,3054.87,8,259.63,381.86
16221,717,90,853.82,3,239.00,284.61
16222,365,120,834.80,1,365.00,834.80
16224,1116,90,1287.58,4,279.00,321.90
16225,493,109,1096.32,5,98.60,219.26
16226,192,6,255.12,3,64.00,85.04
16227,88,6,308.32,2,44.00,154.16
16229,318,46,995.54,2,159.00,497.77
16230,365,32,536.51,2,182.50,268.26
16232,547,24,983.23,5,109.40,196.65
16233,165,22,419.25,4,41.25,104.81
16235,328,42,827.16,6,54.67,137.86
16236,184,20,432.20,1,184.00,432.20
16239,218,18,361.86,3,72.67,120.62
16240,1634,127,3359.25,3,544.67,1119.75
16241,1453,347,2607.87,13,111.77,200.61
16242,1981,184,3591.30,8,247.63,448.91
16243,110,49,327.13,2,55.00,163.56
16244,855,88,1522.75,2,427.50,761.37
16245,1008,80,1344.08,4,252.00,336.02
16247,182,16,114.56,1,182.00,114.56
16248,78,7,152.94,1,78.00,152.94
16249,950,67,1777.99,5,190.00,355.60
16250,208,22,389.44,2,104.00,194.72
16252,-158,21,-295.09,1,-158.00,-295.09
16253,3137,115,3665.62,3,1045.67,1221.87
16255,1760,146,2581.10,9,195.56,286.79
16256,577,13,732.63,2,288.50,366.32
16257,2,2,19.98,1,2.00,19.98
16258,2994,111,5176.15,5,598.80,1035.23
16260,311,18,990.27,1,311.00,990.27
16261,306,98,735.91,4,76.50,183.98
16262,-5,3,-31.65,1,-5.00,-31.65
16265,2627,164,5173.97,10,262.70,517.40
16266,398,44,837.05,7,56.86,119.58
16268,533,45,597.68,2,266.50,298.84
16270,688,54,1083.04,1,688.00,1083.04
16271,1037,90,1418.28,6,172.83,236.38
16272,224,25,411.70,1,224.00,411.70
16274,155,64,314.35,1,155.00,314.35
16275,336,33,549.08,1,336.00,549.08
16276,420,6,810.60,1,420.00,810.60
16278,109,23,337.81,2,54.50,168.90
16279,1052,104,1496.68,4,263.00,374.17
16281,934,17,2062.06,1,934.00,2062.06
16282,114,11,168.30,1,114.00,168.30
16283,1222,117,1510.63,6,203.67,251.77
16284,544,87,823.97,2,272.00,411.98
16287,298,8,142.50,1,298.00,142.50
16292,188,17,280.90,2,94.00,140.45
16293,978,102,2178.00,11,88.91,198.00
16295,841,70,1312.99,4,210.25,328.25
16297,180,21,275.40,2,90.00,137.70
16298,198,22,568.18,3,66.00,189.39
16302,134,11,212.82,2,67.00,106.41
16303,2621,119,5236.23,4,655.25,1309.06
16305,256,22,361.22,1,256.00,361.22
16306,471,36,602.27,7,67.29,86.04
16308,8000,1,2560.00,4,2000.00,640.00
16309,465,39,686.67,3,155.00,228.89
16311,394,35,613.50,2,197.00,306.75
16313,165,16,274.15,2,82.50,137.08
16315,75,14,219.41,1,75.00,219.41
16316,1466,121,2335.13,9,162.89,259.46
16317,890,64,1325.09,3,296.67,441.70
16318,199,19,328.15,1,199.00,328.15
16319,72,3,404.40,1,72.00,404.40
16320,732,56,1032.94,2,366.00,516.47
16321,78,7,230.70,6,13.00,38.45
16322,231,28,326.75,2,115.50,163.37
16323,50,1,207.50,1,50.00,207.50
16324,282,100,425.92,3,94.00,141.97
16325,164,14,510.54,4,41.00,127.64
16326,689,158,3037.03,15,45.93,202.47
16327,2571,142,3829.16,6,428.50,638.19
16330,145,39,242.21,4,36.25,60.55
16332,793,125,1583.20,8,99.13,197.90
16333,32184,9,26626.80,22,1462.91,1210.31
16337,87,10,151.05,1,87.00,151.05
16338,94,11,209.84,1,94.00,209.84
16339,23,17,109.95,1,23.00,109.95
16340,501,124,534.08,1,501.00,534.08
16341,1388,60,1959.38,5,277.60,391.88
16342,157,10,296.45,4,39.25,74.11
16343,195,29,370.48,2,97.50,185.24
16344,18,1,101.10,1,18.00,101.10
16345,289,35,495.39,1,289.00,495.39
16347,353,61,857.63,2,176.50,428.82
16348,819,157,1377.65,7,117.00,196.81
16349,9,9,42.58,1,9.00,42.58
16350,542,41,1097.71,5,108.40,219.54
16351,90,8,153.90,1,90.00,153.90
16352,300,28,494.44,2,150.00,247.22
16353,2006,51,6675.71,23,87.22,290.25
16354,150,38,395.80,2,75.00,197.90
16356,92,20,210.32,4,23.00,52.58
16357,246,31,650.16,3,82.00,216.72
16358,1301,82,2024.95,5,260.20,404.99
16359,1154,39,1378.41,10,115.40,137.84
16360,2128,365,3404.73,7,304.00,486.39
16361,421,87,875.21,4,105.25,218.80
16362,325,58,652.07,6,54.17,108.68
16363,52,5,109.36,1,52.00,109.36
16364,280,48,697.12,2,140.00,348.56
16365,504,45,1521.23,9,56.00,169.03
16366,256,18,321.78,1,256.00,321.78
16367,647,123,804.49,2,323.50,402.24
16368,260,58,490.47,2,130.00,245.23
16369,1035,91,1541.11,3,345.00,513.70
16370,647,143,1253.24,4,161.75,313.31
16372,166,86,365.17,2,83.00,182.58
16374,240,101,470.27,2,120.00,235.13
16376,689,104,965.60,3,229.67,321.87
16377,1500,5,676.20,1,1500.00,676.20
16378,267,22,362.95,3,89.00,120.98
16379,1408,87,2126.38,5,281.60,425.28
16380,1524,28,1780.59,1,1524.00,1780.59
16383,475,80,668.36,2,237.50,334.18
16384,260,33,578.98,2,130.00,289.49
16385,261,52,555.89,3,87.00,185.30
16386,224,76,314.44,2,112.00,157.22
16387,44,4,94.36,1,44.00,94.36
16389,1230,33,1341.90,5,246.00,268.38
16392,203,41,221.19,1,203.00,221.19
16393,1529,121,2941.05,14,109.21,210.08
16394,2317,61,1412.06,6,386.17,235.34
16395,1476,150,1484.14,5,295.20,296.83
16398,745,75,1550.43,3,248.33,516.81
16399,264,68,393.56,2,132.00,196.78
16400,172,28,296.97,1,172.00,296.97
16401,3858,68,4061.24,13,296.77,312.40
16402,149,55,296.84,2,74.50,148.42
16403,103,10,161.05,2,51.50,80.52
16404,157,23,432.51,1,157.00,432.51
16405,187,3,167.25,2,93.50,83.63
16406,123,55,163.07,1,123.00,163.07
16407,1124,99,2114.25,10,112.40,211.43
16409,1306,145,2015.08,5,261.20,403.02
16411,132,41,214.65,2,66.00,107.32
16412,73,25,151.83,1,73.00,151.83
16413,148,30,257.24,1,148.00,257.24
16414,27,5,126.25,2,13.50,63.13
16415,187,45,210.35,1,187.00,210.35
16416,655,60,1002.11,4,163.75,250.53
16418,288,76,632.41,3,96.00,210.80
16419,435,36,929.37,7,62.14,132.77
16422,32592,72,34220.79,52,626.77,658.09
16423,230,18,346.12,1,230.00,346.12
16424,82,6,82.56,2,41.00,41.28
16425,199,21,302.70,1,199.00,302.70
16426,1243,211,1908.25,10,124.30,190.83
16427,156,8,241.06,2,78.00,120.53
16428,-1,1,-2.95,1,-1.00,-2.95
16429,9,2,84.87,1,9.00,84.87
16430,103,6,300.85,1,103.00,300.85
16431,453,51,642.81,3,151.00,214.27
16432,276,8,287.40,1,276.00,287.40
16433,106,17,184.26,1,106.00,184.26
16434,767,88,1495.46,7,109.57,213.64
16438,463,74,798.35,5,92.60,159.67
16440,2018,186,3640.67,5,403.60,728.13
16441,173,22,378.69,2,86.50,189.35
16442,446,161,609.83,3,148.67,203.28
16444,405,70,627.15,5,81.00,125.43
16445,111,62,228.00,1,111.00,228.00
16446,2,3,2.90,3,0.67,0.97
16447,223,34,259.01,1,223.00,259.01
16448,78,19,183.37,1,78.00,183.37
16449,359,40,673.17,3,119.67,224.39
16450,200,11,311.92,1,200.00,311.92
16451,120,14,266.97,1,120.00,266.97
16454,2,2,-3.09,3,0.67,-1.03
16455,988,69,1841.18,7,141.14,263.03
16456,1148,80,2158.37,5,229.60,431.67
16457,140,9,208.36,1,140.00,208.36
16458,2154,52,3482.74,18,119.67,193.49
16460,879,128,814.72,3,293.00,271.57
16461,49,31,143.50,1,49.00,143.50
16462,12,1,102.00,4,3.00,25.50
16463,1135,74,1383.70,5,227.00,276.74
16464,963,152,1275.51,3,321.00,425.17
16466,789,103,1591.54,7,112.71,227.36
16468,31,2,72.39,1,31.00,72.39
16469,273,148,641.71,4,68.25,160.43
16470,530,120,757.44,5,106.00,151.49
16471,141,13,223.95,1,141.00,223.95
16473,195,18,314.86,4,48.75,78.72
16474,918,237,1803.44,8,114.75,225.43
16475,319,23,469.29,4,79.75,117.32
16477,1415,111,2494.46,7,202.14,356.35
16478,224,15,331.00,3,74.67,110.33
16479,102,35,298.32,2,51.00,149.16
16480,455,51,752.35,1,455.00,752.35
16482,346,18,220.62,1,346.00,220.62
16483,44,19,125.67,1,44.00,125.67
16484,194,25,371.88,3,64.67,123.96
16485,235,41,353.11,1,235.00,353.11
16488,724,28,432.28,4,181.00,108.07
16491,478,39,723.66,1,478.00,723.66
16493,1113,40,1324.70,5,222.60,264.94
16494,675,47,826.53,1,675.00,826.53
16495,337,78,661.57,3,112.33,220.52
16496,1091,92,1548.42,4,272.75,387.11
16497,1396,128,2893.18,6,232.67,482.20
16498,42,15,86.12,3,14.00,28.71
16499,122,20,313.58,3,40.67,104.53
16500,123,8,245.85,6,20.50,40.98
16503,567,71,1399.23,5,113.40,279.85
16504,524,76,484.38,1,524.00,484.38
16505,576,4,777.60,1,576.00,777.60
16506,42,3,90.30,2,21.00,45.15
16509,64,13,340.18,1,64.00,340.18
16510,92,13,245.34,1,92.00,245.34
16511,417,135,941.98,3,139.00,313.99
16513,407,33,874.59,4,101.75,218.65
16515,833,89,1627.13,5,166.60,325.43
16516,58,6,101.70,1,58.00,101.70
16517,96,17,162.70,1,96.00,162.70
16518,325,36,480.92,3,108.33,160.31
16519,54,13,191.24,2,27.00,95.62
16520,557,129,1033.35,4,139.25,258.34
16523,4233,151,9163.67,22,192.41,416.53
16525,6493,75,11853.81,27,240.48,439.03
16526,106,15,277.62,1,106.00,277.62
16527,106,14,228.06,1,106.00,228.06
16528,171,17,238.89,1,171.00,238.89
16529,198,30,455.25,1,198.00,455.25
16531,915,68,1212.95,7,130.71,173.28
16532,2016,2,6748.80,3,672.00,2249.60
16533,514,112,1010.88,4,128.50,252.72
16535,356,31,566.15,1,356.00,566.15
16536,250,49,529.30,2,125.00,264.65
16539,477,36,1388.81,4,119.25,347.20
16542,46,5,119.62,1,46.00,119.62
16545,78,3,339.30,1,78.00,339.30
16546,-303,31,-95.93,3,-101.00,-31.98
16549,2365,445,4147.11,10,236.50,414.71
16550,1526,163,2224.21,6,254.33,370.70
16551,970,26,922.12,3,323.33,307.37
16552,219,17,368.69,2,109.50,184.35
16553,4595,63,5659.05,13,353.46,435.31
16554,311,52,638.79,4,77.75,159.70
16555,175,15,285.89,2,87.50,142.95
16556,1890,144,3267.60,7,270.00,466.80
16557,111,11,269.05,2,55.50,134.53
16558,5346,264,8170.36,21,254.57,389.06
16560,498,53,793.10,3,166.00,264.37
16561,244,29,511.12,2,122.00,255.56
16563,486,19,1077.74,1,486.00,1077.74
16565,46,3,173.70,1,46.00,173.70
16566,361,14,614.01,6,60.17,102.34
16567,996,34,865.60,2,498.00,432.80
16569,93,5,124.20,1,93.00,124.20
16570,2050,70,3632.87,11,186.36,330.26
16571,1176,73,1285.22,4,294.00,321.31
16572,530,40,970.98,4,132.50,242.74
16573,354,40,642.89,3,118.00,214.30
16574,416,28,451.44,1,416.00,451.44
16579,-12,1,-30.60,1,-12.00,-30.60
16581,122,9,70.44,2,61.00,35.22
16582,164,6,313.62,1,164.00,313.62
16583,111,14,233.45,1,111.00,233.45
16584,635,25,908.03,3,211.67,302.68
16586,95,8,463.95,1,95.00,463.95
16587,71,13,204.67,1,71.00,204.67
16589,368,31,459.24,3,122.67,153.08
16591,41,10,213.50,1,41.00,213.50
16592,2914,142,4068.32,17,171.41,239.31
16593,116,24,323.35,3,38.67,107.78
16594,64,53,178.33,1,64.00,178.33
16595,335,83,360.16,1,335.00,360.16
16596,97,12,250.15,2,48.50,125.08
16597,184,7,90.04,1,184.00,90.04
16598,70,10,140.70,2,35.00,70.35
16600,1145,50,813.52,6,190.83,135.59
16601,134,29,239.84,1,134.00,239.84
16602,317,29,487.77,2,158.50,243.88
16603,480,34,479.96,2,240.00,239.98
16607,2822,140,2806.14,15,188.13,187.08
16609,2410,155,5431.64,8,301.25,678.96
16610,66,6,75.66,1,66.00,75.66
16611,46,10,120.99,2,23.00,60.50
16612,506,48,1187.66,4,126.50,296.91
16613,293,30,618.59,1,293.00,618.59
16614,223,26,500.67,1,223.00,500.67
16616,370,31,440.50,2,185.00,220.25
16617,91,5,149.09,1,91.00,149.09
16618,1362,79,2555.76,6,227.00,425.96
16619,129,14,204.41,2,64.50,102.21
16620,88,9,178.96,2,44.00,89.48
16621,302,22,742.28,4,75.50,185.57
16623,39,5,129.45,1,39.00,129.45
16624,488,44,804.61,2,244.00,402.31
16625,164,23,333.08,1,164.00,333.08
16626,2670,86,4195.29,18,148.33,233.07
16627,162,20,320.04,1,162.00,320.04
16628,1202,79,2183.04,6,200.33,363.84
16629,493,58,417.73,2,246.50,208.86
16633,1137,115,2814.29,7,162.43,402.04
16634,82,9,212.38,2,41.00,106.19
16637,891,66,1046.71,5,178.20,209.34
16638,1254,92,1557.73,11,114.00,141.61
16639,503,48,1169.38,4,125.75,292.34
16641,256,12,231.10,1,256.00,231.10
16642,478,32,674.31,3,159.33,224.77
16643,269,27,481.99,1,269.00,481.99
16644,826,62,833.78,2,413.00,416.89
16647,146,12,214.06,2,73.00,107.03
16648,269,19,270.86,2,134.50,135.43
16650,372,24,518.42,1,372.00,518.42
16652,3267,75,6540.74,8,408.38,817.59
16653,723,67,1155.68,3,241.00,385.23
16654,280,29,581.05,5,56.00,116.21
16655,2367,208,3678.64,6,394.50,613.11
16656,8873,14,8568.24,16,554.56,535.52
16657,1229,158,925.84,4,307.25,231.46
16658,40,8,123.24,1,40.00,123.24
16659,72,2,39.12,1,72.00,39.12
16660,451,16,810.45,5,90.20,162.09
16665,59,9,129.88,1,59.00,129.88
16666,233,32,118.98,1,233.00,118.98
16667,237,52,550.69,2,118.50,275.34
16668,318,9,306.72,6,53.00,51.12
16669,883,141,1347.28,4,220.75,336.82
16670,2524,179,3995.84,12,210.33,332.99
16671,875,3,1692.27,3,291.67,564.09
16672,2812,23,8060.47,21,133.90,383.83
16674,188,89,319.20,2,94.00,159.60
16676,631,75,1487.76,5,126.20,297.55
16678,2368,93,3013.83,13,182.15,231.83
16679,29,3,126.99,1,29.00,126.99
16680,94,10,183.70,1,94.00,183.70
16681,1407,18,1770.34,6,234.50,295.06
16682,1040,15,1028.00,5,208.00,205.60
16684,49390,120,65581.33,29,1703.10,2261.43
16685,396,60,324.24,2,198.00,162.12
16686,2025,406,2918.26,8,253.13,364.78
16688,804,52,1260.86,4,201.00,315.22
